COMPILER_VERSION 15.1.1 20250528
ARRAY_LENGTH 10000000
ARRAY_COUNT 100
ITER_COUNT 1
NUM_TESTS 20
SEED 1752459072

Init: 59048

## MERGING 3 LISTS ##
Baseline (copy+sort) 555
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
Insert Cache (Os)                        | true    |      ? |    1815,1815,1815 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    3415,3415,3415 |             0.0000 |
Find (O2)                                | true    |      ? |    2932,2932,2932 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    2646,2646,2646 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    1830,1830,1830 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    1834,1834,1834 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    2612,2612,2612 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    1825,1825,1825 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    3065,3065,3065 |             0.0000 |
Find (Oz)                                | true    |      ? |    2983,2983,2983 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    2734,2734,2734 |             0.0000 |

## MERGING 20 LISTS ##
Baseline (copy+sort) 5025
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? |    3974,3974,3974 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    2917,2917,2917 |             0.0000 |
Find (Os)                                | true    |      ? |    3211,3211,3211 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    3600,3600,3600 |             0.0000 |
Find (O1)                                | true    |      ? |    3326,3326,3326 |             0.0000 |
Find (O3)                                | true    |      ? |    2953,2953,2953 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    1974,1974,1974 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    3771,3771,3771 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    2891,2891,2891 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    1935,1935,1935 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    3653,3653,3653 |             0.0000 |
Find (O2)                                | true    |      ? |    3094,3094,3094 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    2810,2810,2810 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    1969,1969,1969 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    1970,1970,1970 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    2810,2810,2810 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    1978,1978,1978 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    3286,3286,3286 |             0.0000 |
Find (Oz)                                | true    |      ? |    3181,3181,3181 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    2910,2910,2910 |             0.0000 |

## MERGING 21 LISTS ##
Baseline (copy+sort) 4813
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? |    4258,4258,4258 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    3147,3147,3147 |             0.0000 |
Find (Os)                                | true    |      ? |    3378,3378,3378 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    3862,3862,3862 |             0.0000 |
Find (O1)                                | true    |      ? |    3511,3511,3511 |             0.0000 |
Find (O3)                                | true    |      ? |    3116,3116,3116 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    2121,2121,2121 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? |    4030,4030,4030 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    3077,3077,3077 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    2080,2080,2080 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    3901,3901,3901 |             0.0000 |
Find (O2)                                | true    |      ? |    3264,3264,3264 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    3036,3036,3036 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    2121,2121,2121 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    2109,2109,2109 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    2971,2971,2971 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    2133,2133,2133 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    3560,3560,3560 |             0.0000 |
Find (Oz)                                | true    |      ? |    3347,3347,3347 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    3106,3106,3106 |             0.0000 |

## MERGING 22 LISTS ##
Baseline (copy+sort) 5356
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? |    4510,4510,4510 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    3360,3360,3360 |             0.0000 |
Find (Os)                                | true    |      ? |    3560,3560,3560 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    4091,4091,4091 |             0.0000 |
